language,type,license,rightsHolder,datasetID,datasetName,basisOfRecord,collectionCode,occurrenceID,recorderdedBy,organismQuantity,organismQuantityType,occurrenceStatus,eventID,scientificName,kingdom,taxonRank
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Asarum_europaeum,"Sanne Govaert Govaert, Matteo Tolosano",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Asarum europaeum,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Convallaria_majalis,"Sanne Govaert Govaert, Matteo Tolosano",6,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Convallaria majalis,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Deschampsia_cespitosa,"Sanne Govaert Govaert, Matteo Tolosano",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Deschampsia cespitosa,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Dryopteris_carthusiana,"Sanne Govaert Govaert, Matteo Tolosano",3,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Dryopteris carthusiana,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Epipactis_helleborine,"Sanne Govaert Govaert, Matteo Tolosano",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Epipactis helleborine,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Fagus_sylvatica,"Sanne Govaert Govaert, Matteo Tolosano",3,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Fagus sylvatica,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Frangula_alnus,"Sanne Govaert Govaert, Matteo Tolosano",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Frangula alnus,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Fraxinus_excelsior,"Sanne Govaert Govaert, Matteo Tolosano",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Fraxinus excelsior,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Galeopsis_pubescens,"Sanne Govaert Govaert, Matteo Tolosano",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Galeopsis pubescens,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Rubus_fruticosus,"Sanne Govaert Govaert, Matteo Tolosano",1,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Rubus fruticosus,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Rubus_idaeus,"Sanne Govaert Govaert, Matteo Tolosano",5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Rubus idaeus,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Vaccinium_myrtillus,"Sanne Govaert Govaert, Matteo Tolosano",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Vaccinium myrtillus,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P4:HERB:Viola_reichenbachiana,"Sanne Govaert Govaert, Matteo Tolosano",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P4,Viola reichenbachiana,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Acer_campestre,Pieter Vangansbeke,1,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Acer campestre,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Acer_platanoides,Pieter Vangansbeke,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Acer platanoides,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Acer_pseudoplatanus,Pieter Vangansbeke,2,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Acer pseudoplatanus,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Aegopodium_podagraria,Pieter Vangansbeke,1,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Aegopodium podagraria,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Anemone_nemorosa,Pieter Vangansbeke,2,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Anemone nemorosa,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Brachypodium_sylvaticum,Pieter Vangansbeke,2,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Brachypodium sylvaticum,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Carex_sylvatica,Pieter Vangansbeke,1,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Carex sylvatica,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Convallaria_majalis,Pieter Vangansbeke,10,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Convallaria majalis,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Galeopsis_pubescens,Pieter Vangansbeke,2,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Galeopsis pubescens,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Geum_urbanum,Pieter Vangansbeke,1,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Geum urbanum,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Lysimachia_vulgaris,Pieter Vangansbeke,2,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Lysimachia vulgaris,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Populus_tremula,Pieter Vangansbeke,1,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Populus tremula,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Quercus_rubra,Pieter Vangansbeke,1,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Quercus rubra,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Rubus_fruticosus,Pieter Vangansbeke,7,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Rubus fruticosus,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT1P5:HERB:Tilia_cordata,Pieter Vangansbeke,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT1P5,Tilia cordata,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT2P1:HERB:Acer_platanoides,Matteo Tolosano,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT2P1,Acer platanoides,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT2P1:HERB:Acer_pseudoplatanus,Matteo Tolosano,1,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT2P1,Acer pseudoplatanus,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT2P1:HERB:Aegopodium_podagraria,Matteo Tolosano,6,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT2P1,Aegopodium podagraria,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT2P1:HERB:Asarum_europaeum,Matteo Tolosano,5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT2P1,Asarum europaeum,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT2P1:HERB:Carex_flacca,Matteo Tolosano,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT2P1,Carex flacca,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT2P1:HERB:Euonymus_europaeus,Matteo Tolosano,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT2P1,Euonymus europaeus,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT2P1:HERB:Heracleum_sphondylium,Matteo Tolosano,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT2P1,Heracleum sphondylium,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT2P1:HERB:Carex_hirta,Matteo Tolosano,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT2P1,Carex hirta,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT2P1:HERB:Convallaria_majalis,Matteo Tolosano,8,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT2P1,Convallaria majalis,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT2P1:HERB:Eupatorium_cAnna Orczewskabinum,Matteo Tolosano,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT2P1,Eupatorium cAnna Orczewskabinum,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:POLOT2P1:HERB:Fagus_sylvatica,Matteo Tolosano,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:POLOT2P1,Fagus sylvatica,Plantae,species
